datetime,open,high,low,close,volume,spread
2024-12-20 20:00:00+00:00,2625.49,2625.92,2624.02,2625.64,1585,0
2024-12-20 20:15:00+00:00,2625.64,2626.65,2624.29,2625.08,1989,0
2024-12-20 20:30:00+00:00,2625.15,2626.38,2623.55,2625.71,1924,0
2024-12-20 20:45:00+00:00,2625.69,2627.42,2624.9,2626.16,1589,0
2024-12-20 21:00:00+00:00,2626.22,2627.46,2625.09,2626.66,1414,0
2024-12-20 21:15:00+00:00,2626.66,2628.55,2626.57,2627.3,1220,0
2024-12-20 21:30:00+00:00,2627.27,2629.43,2626.77,2629.17,1074,0
2024-12-20 21:45:00+00:00,2629.17,2629.24,2627.58,2627.95,1238,0
2024-12-20 22:00:00+00:00,2627.97,2628.19,2625.88,2626.65,1355,0
2024-12-20 22:15:00+00:00,2626.66,2627.24,2625.56,2626.68,2326,0
2024-12-20 22:30:00+00:00,2626.66,2626.76,2624.29,2624.63,2083,0
2024-12-20 22:45:00+00:00,2624.57,2624.96,2622.23,2622.93,1843,0
2024-12-20 23:00:00+00:00,2622.87,2623.96,2621.98,2623.59,863,0
2024-12-20 23:15:00+00:00,2623.59,2623.63,2620.03,2620.7,702,0
2024-12-20 23:30:00+00:00,2620.69,2622.38,2618.71,2621.47,950,0
2024-12-20 23:45:00+00:00,2621.47,2622.65,2620.61,2622.65,704,0
2024-12-23 01:00:00+00:00,2620.86,2624.2,2620.33,2622.17,902,0
2024-12-23 01:15:00+00:00,2622.17,2624.01,2621.7,2622.62,517,70
2024-12-23 01:30:00+00:00,2622.54,2624.33,2621.65,2623.63,386,70
2024-12-23 01:45:00+00:00,2623.63,2624.78,2623.0,2624.45,634,40
2024-12-23 02:00:00+00:00,2624.48,2625.28,2623.94,2624.44,1088,0
2024-12-23 02:15:00+00:00,2624.37,2624.61,2621.89,2622.6,816,0
2024-12-23 02:30:00+00:00,2622.65,2623.15,2617.38,2620.37,1081,0
2024-12-23 02:45:00+00:00,2620.48,2622.97,2620.17,2621.98,921,0
2024-12-23 03:00:00+00:00,2621.94,2624.34,2618.45,2619.41,2229,0
2024-12-23 03:15:00+00:00,2619.39,2621.33,2618.8,2619.84,1715,0
2024-12-23 03:30:00+00:00,2619.89,2621.66,2619.12,2620.87,1718,0
2024-12-23 03:45:00+00:00,2620.71,2623.36,2620.67,2620.75,1743,0
2024-12-23 04:00:00+00:00,2620.72,2626.37,2620.53,2625.46,1421,30
2024-12-23 04:15:00+00:00,2625.44,2625.81,2623.25,2624.37,839,0
2024-12-23 04:30:00+00:00,2624.27,2626.1,2623.74,2625.94,1122,10
